"","ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment"
"1333",123,140,75,0,44,75,1,7,10,9,2,38,1,"female",13,6,"High","High",2,"High","9",3.18181818181818,2.29832540890433,1,"overestimate",1,0,-1,3,"Copy",4,"HH","1","Experiment 1"
"1334",123,105,84,0,76,84,1,8,10,2,1,38,1,"female",4,6,"High","Low",2,"High","2",1.38157894736842,0.498086174454565,1,"overestimate",1,0,-8,3,"Copy",3,"HL","3","Experiment 1"
"1335",123,84,102,0,98,102,1,9,10,1,1,38,1,"female",3,6,"High","Low",2,"High","1",0.857142857142857,-0.0263499157709989,-1,"underestimate",1,0,-9,3,"Copy",3,"HL","3","Experiment 1"
"1336",123,93,73,1,62,73,1,10,10,1,1,38,1,"female",7,8,"Low","Low",2,"High","1",1.5,0.616507227086144,1,"overestimate",1,0,-9,3,"Copy",3,"HL","3","Experiment 1"
"1337",123,97,77,1,93,77,1,11,10,7,2,38,1,"female",5,7,"Low","High",2,"High","7",1.04301075268817,0.159517979774316,1,"overestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1338",123,148,100,0,58,100,1,13,10,9,2,38,1,"female",6,5,"High","High",2,"High","9",2.55172413793103,1.66823136501718,1,"overestimate",1,0,-1,3,"Copy",4,"HH","1","Experiment 1"
"1339",123,101,81,1,79,81,1,14,10,7,2,38,1,"female",23,6,"Low","High",2,"High","7",1.27848101265823,0.394988239744372,1,"overestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1340",123,115,87,0,57,87,1,15,10,10,2,38,1,"female",4,5,"High","High",2,"High","10",2.01754385964912,1.13405108673527,1,"overestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
"1341",123,141,103,1,94,103,1,16,10,7,2,38,1,"female",5,7,"Low","High",2,"High","7",1.5,0.616507227086144,1,"overestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1342",123,105,85,1,98,85,1,19,10,7,2,38,1,"female",4,6,"Low","High",2,"High","7",1.07142857142857,0.187935798514715,1,"overestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1343",123,91,73,1,62,73,1,20,10,1,1,38,1,"female",15,6,"Low","Low",2,"High","1",1.46774193548387,0.584249162570015,1,"overestimate",1,0,-9,3,"Copy",3,"HL","3","Experiment 1"
"1344",124,76,85,1,79,90,0.642857142857143,4,7,9,2,41,1,"female",8,12,"Low","High",2,"High","9",0.962025316455696,0.0785325435418402,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1345",124,51,51,1,94,57,0,6,7,8,2,41,1,"female",6,11,"Low","High",2,"High","8",0.542553191489362,-0.340939581424494,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"1346",124,45,45,1,44,34,0,7,8,9,2,41,1,"female",6,9,"Low","High",2,"High","9",1.02272727272727,0.139234499813417,1,"overestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"1347",124,70,70,1,93,67,0,11,4,3,1,41,1,"female",9,8,"Low","Low",1,"Low","3",0.752688172043011,-0.130804600870845,-1,"underestimate",0,1,-1,1,"Stay",1,"LL","11","Experiment 1"
"1348",124,59,65,1,84,70,0.545454545454545,12,4,3,1,41,1,"female",8,8,"Low","Low",1,"Low","3",0.702380952380952,-0.181111820532904,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1349",124,52,56,1,57,63,0.363636363636364,15,7,3,1,41,1,"female",8,7,"Low","Low",2,"High","3",0.912280701754386,0.0287879288405299,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1350",124,38,41,0,44,46,0.375,17,4,8,2,41,1,"female",22,8,"High","High",1,"Low","8",0.863636363636364,-0.0198564092774923,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1351",124,92,85,0,76,73,0.368421052631579,18,2,1,1,41,1,"female",12,8,"High","Low",1,"Low","1",1.21052631578947,0.327033542875618,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1352",124,84,84,0,98,102,0,19,8,1,1,41,1,"female",7,9,"High","Low",2,"High","1",0.857142857142857,-0.0263499157709989,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1353",125,65,70,1,93,77,0.416666666666667,1,8,7,2,44,2,"male",12,29,"Low","High",2,"High","7",0.698924731182796,-0.18456804173106,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1354",125,70,70,1,58,58,0,3,9,7,2,44,2,"male",15,8,"Low","High",2,"High","7",1.20689655172414,0.323403778810282,1,"overestimate",0,1,-2,1,"Stay",4,"HH","1","Experiment 1"
"1355",125,70,75,1,79,84,0.357142857142857,4,9,9,2,44,2,"male",7,6,"Low","High",2,"High","9",0.886075949367089,0.00258317645323258,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1356",125,21,21,0,57,38,0,5,10,3,1,44,2,"male",6,7,"High","Low",2,"High","3",0.368421052631579,-0.515071720282277,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1357",125,90,95,1,94,103,0.384615384615385,6,9,1,1,44,2,"male",10,6,"Low","Low",2,"High","1",0.957446808510638,0.0739540355967824,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1358",125,20,20,0,44,27,0,7,10,1,1,44,2,"male",6,6,"High","Low",2,"High","1",0.454545454545455,-0.428947318368401,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
"1359",125,70,75,1,76,82,0.416666666666667,8,9,8,2,44,2,"male",6,6,"Low","High",2,"High","8",0.921052631578947,0.0375598586650914,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1360",125,40,40,0,98,49,0,9,10,7,2,44,2,"male",9,6,"High","High",2,"High","7",0.408163265306122,-0.475329507607734,-1,"underestimate",0,1,-3,1,"Stay",4,"HH","1","Experiment 1"
"1361",125,60,65,1,62,73,0.384615384615385,10,9,1,1,44,2,"male",7,7,"Low","Low",2,"High","1",0.967741935483871,0.084249162570015,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1362",125,40,42,0,93,47,0.285714285714286,11,9,2,1,44,2,"male",13,7,"High","Low",2,"High","2",0.43010752688172,-0.453385246032136,-1,"underestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
"1363",125,20,20,0,58,24,0,13,10,9,2,44,2,"male",9,6,"High","High",2,"High","9",0.344827586206897,-0.538665186706959,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"1364",125,55,60,1,57,66,0.454545454545455,15,9,1,1,44,2,"male",8,7,"Low","Low",2,"High","1",0.964912280701754,0.0814195077878984,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1365",125,30,30,0,94,36,0,16,9,2,1,44,2,"male",9,7,"High","Low",2,"High","2",0.319148936170213,-0.564343836743643,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1366",125,75,80,1,76,92,0.294117647058824,18,9,9,2,44,2,"male",10,6,"Low","High",2,"High","9",0.986842105263158,0.103349332349302,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1367",125,36,38,0,98,53,0.117647058823529,19,10,4,1,44,2,"male",8,5,"High","Low",2,"High","4",0.36734693877551,-0.516145834138346,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1368",125,72,65,1,62,57,0.466666666666667,20,8,7,2,44,2,"male",9,8,"Low","High",2,"High","7",1.16129032258065,0.277797549666789,1,"overestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1369",126,56,56,0,84,67,0,2,7,4,1,32,2,"male",10,13,"High","Low",2,"High","4",0.666666666666667,-0.216826106247189,-1,"underestimate",0,1,-3,1,"Stay",3,"HL","3","Experiment 1"
"1370",126,26,26,0,79,41,0,4,8,9,2,32,2,"male",11,12,"High","High",2,"High","9",0.329113924050633,-0.554378848863223,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"1371",126,93,93,1,57,73,0,5,4,2,1,32,2,"male",7,11,"Low","Low",1,"Low","2",1.63157894736842,0.748086174454565,1,"overestimate",0,1,-2,1,"Stay",1,"LL","11","Experiment 1"
"1372",126,25,25,0,94,36,0,6,9,2,1,32,2,"male",10,11,"High","Low",2,"High","2",0.265957446808511,-0.617535326105345,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1373",126,61,70,1,62,73,0.75,10,4,8,2,32,2,"male",8,13,"Low","High",1,"Low","8",0.983870967741935,0.10037819482808,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1374",126,28,28,0,94,35,0,16,10,7,2,32,2,"male",10,10,"High","High",2,"High","7",0.297872340425532,-0.585620432488324,-1,"underestimate",0,1,-3,1,"Stay",4,"HH","1","Experiment 1"
"1375",126,10,10,0,44,27,0,17,10,1,1,32,2,"male",9,11,"High","Low",2,"High","1",0.227272727272727,-0.656220045641129,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
"1376",126,34,34,0,98,44,0,19,8,9,2,32,2,"male",9,9,"High","High",2,"High","9",0.346938775510204,-0.536553997403652,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"1377",127,70,72,0,84,84,0.142857142857143,2,1,4,1,41,2,"male",5,8,"High","Low",1,"Low","4",0.833333333333333,-0.0501594395805226,-1,"underestimate",0,0,3,2,"Compromise",1,"LL","11","Experiment 1"
"1378",127,80,76,1,79,63,0.235294117647059,4,4,7,2,41,2,"male",5,6,"Low","High",1,"Low","7",1.0126582278481,0.129165454934245,1,"overestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1379",127,50,50,1,57,60,0,5,3,1,1,41,2,"male",4,10,"Low","Low",1,"Low","1",0.87719298245614,-0.00629979045771567,-1,"underestimate",0,1,-2,1,"Stay",1,"LL","11","Experiment 1"
"1380",127,45,42,1,44,35,0.3,7,3,2,1,41,2,"male",7,6,"Low","Low",1,"Low","2",1.02272727272727,0.139234499813417,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1381",127,66,73,0,76,79,0.538461538461538,8,1,7,2,41,2,"male",3,7,"High","High",1,"Low","7",0.868421052631579,-0.015071720282277,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1382",127,70,77,1,98,85,0.466666666666667,9,3,7,2,41,2,"male",4,4,"Low","High",1,"Low","7",0.714285714285714,-0.169207058628142,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1383",127,43,43,0,62,52,0,10,1,2,1,41,2,"male",3,6,"High","Low",1,"Low","2",0.693548387096774,-0.189944385817082,-1,"underestimate",0,1,1,1,"Stay",1,"LL","11","Experiment 1"
"1384",127,56,57,0,93,67,0.0909090909090909,11,1,3,1,41,2,"male",4,4,"High","Low",1,"Low","3",0.602150537634409,-0.281342235279447,-1,"underestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
"1385",127,50,50,1,84,60,0,12,2,8,2,41,2,"male",4,4,"Low","High",1,"Low","8",0.595238095238095,-0.288254677675761,-1,"underestimate",0,1,6,1,"Stay",2,"LH","88","Experiment 1"
"1386",127,51,52,0,58,61,0.1,13,1,10,2,41,2,"male",5,5,"High","High",1,"Low","10",0.879310344827586,-0.00418242808626978,-1,"underestimate",0,0,9,2,"Compromise",2,"LH","88","Experiment 1"
"1387",127,65,70,1,79,80,0.333333333333333,14,3,9,2,41,2,"male",4,5,"Low","High",1,"Low","9",0.822784810126582,-0.0607079627872736,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1388",127,48,48,0,57,58,0,15,1,7,2,41,2,"male",7,5,"High","High",1,"Low","7",0.842105263157895,-0.0413875097559613,-1,"underestimate",0,1,6,1,"Stay",2,"LH","88","Experiment 1"
"1389",127,51,49,0,44,40,0.181818181818182,17,1,1,1,41,2,"male",4,5,"High","Low",1,"Low","1",1.15909090909091,0.275598136177053,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1390",127,61,63,1,76,72,0.181818181818182,18,2,7,2,41,2,"male",4,4,"Low","High",1,"Low","7",0.802631578947368,-0.0808611939664875,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1391",127,70,70,0,98,84,0,19,1,4,1,41,2,"male",3,5,"High","Low",1,"Low","4",0.714285714285714,-0.169207058628142,-1,"underestimate",0,1,3,1,"Stay",1,"LL","11","Experiment 1"
"1392",127,50,50,1,62,61,0,20,1,4,1,41,2,"male",4,5,"Low","Low",1,"Low","4",0.806451612903226,-0.0770411600106302,-1,"underestimate",0,1,3,1,"Stay",1,"LL","11","Experiment 1"
"1393",128,65,73,0,84,78,0.615384615384615,2,4,2,1,49,1,"female",19,9,"High","Low",1,"Low","2",0.773809523809524,-0.109683249104332,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
"1394",128,55,61,0,58,66,0.545454545454545,13,3,8,2,49,1,"female",10,7,"High","High",1,"Low","8",0.948275862068966,0.0647830891551096,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1395",128,55,61,1,57,65,0.6,15,4,7,2,49,1,"female",7,5,"Low","High",1,"Low","7",0.964912280701754,0.0814195077878984,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1396",128,45,41,0,44,35,0.4,17,2,2,1,49,1,"female",7,9,"High","Low",1,"Low","2",1.02272727272727,0.139234499813417,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1397",129,65,65,1,93,67,0,1,8,3,1,30,1,"female",10,12,"Low","Low",2,"High","3",0.698924731182796,-0.18456804173106,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"1398",129,113,113,0,84,91,0,2,9,9,2,30,1,"female",10,13,"High","High",2,"High","9",1.3452380952381,0.461745322324239,1,"overestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
"1399",129,79,79,0,58,63,0,3,8,2,1,30,1,"female",9,15,"High","Low",2,"High","2",1.36206896551724,0.478576192603385,1,"overestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"1400",129,78,78,0,79,93,0,4,9,8,2,30,1,"female",10,19,"High","High",2,"High","8",0.987341772151899,0.103848999238043,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"1401",129,54,54,1,57,66,0,5,10,1,1,30,1,"female",8,13,"Low","Low",2,"High","1",0.947368421052632,0.0638756481387756,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
"1402",129,84,84,0,94,103,0,6,9,1,1,30,1,"female",10,12,"High","Low",2,"High","1",0.893617021276596,0.0101242483627397,-1,"underestimate",0,1,-8,1,"Stay",3,"HL","3","Experiment 1"
"1403",129,61,61,1,44,49,0,7,9,8,2,30,1,"female",8,14,"Low","High",2,"High","8",1.38636363636364,0.50287086344978,1,"overestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"1404",129,80,94,0,93,94,1,11,8,7,2,30,1,"female",8,12,"High","High",2,"High","7",0.860215053763441,-0.0232777191504151,-1,"underestimate",1,0,-1,3,"Copy",4,"HH","1","Experiment 1"
"1405",129,53,64,0,84,64,1,12,9,7,2,30,1,"female",10,13,"High","High",2,"High","7",0.630952380952381,-0.252540391961475,-1,"underestimate",1,0,-2,3,"Copy",4,"HH","1","Experiment 1"
"1406",129,62,49,1,58,49,1,13,7,3,1,30,1,"female",8,11,"Low","Low",2,"High","3",1.06896551724138,0.185472744327523,1,"overestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"1407",129,71,71,1,57,56,0,15,8,3,1,30,1,"female",9,28,"Low","Low",2,"High","3",1.24561403508772,0.362121262173863,1,"overestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"1408",129,70,70,1,94,85,0,16,9,2,1,30,1,"female",8,10,"Low","Low",2,"High","2",0.74468085106383,-0.138811921850026,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1409",129,82,64,1,44,64,1,17,7,7,2,30,1,"female",8,11,"Low","High",2,"High","7",1.86363636363636,0.980143590722508,1,"overestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
"1410",129,65,77,0,76,78,0.923076923076923,18,8,7,2,30,1,"female",7,13,"High","High",2,"High","7",0.855263157894737,-0.0282296150191191,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1411",129,77,90,0,98,90,1,19,7,3,1,30,1,"female",8,13,"High","Low",2,"High","3",0.785714285714286,-0.0977784871995703,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"1412",129,60,73,1,62,73,1,20,9,8,2,30,1,"female",8,13,"Low","High",2,"High","8",0.967741935483871,0.084249162570015,-1,"underestimate",1,0,-1,3,"Copy",4,"HH","1","Experiment 1"
"1413",130,97,84,1,93,67,0.433333333333333,11,10,3,1,51,2,"male",4,12,"Low","Low",2,"High","3",1.04301075268817,0.159517979774316,1,"overestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
"1414",130,94,103,0,94,103,1,16,8,1,1,51,2,"male",3,5,"High","Low",2,"High","1",1,0.116507227086144,0,"correct",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
"1415",130,91,101,1,98,110,0.526315789473684,19,7,7,2,51,2,"male",4,6,"Low","High",2,"High","7",0.928571428571429,0.0450786556575726,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1416",131,86,69,0,84,69,1,2,9,3,1,27,2,"male",4,8,"High","Low",2,"High","3",1.02380952380952,0.140316750895668,1,"overestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"1417",131,104,96,1,58,87,0.470588235294118,3,8,3,1,27,2,"male",5,11,"Low","Low",2,"High","3",1.79310344827586,0.909610675362006,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1418",131,94,84,1,79,75,0.526315789473684,4,9,7,2,27,2,"male",11,8,"Low","High",2,"High","7",1.18987341772152,0.306380644807663,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1419",131,83,93,1,94,100,0.588235294117647,6,8,9,2,27,2,"male",5,8,"Low","High",2,"High","9",0.882978723404255,-0.000514049509600656,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1420",131,101,89,1,44,75,0.461538461538462,7,8,9,2,27,2,"male",5,9,"Low","High",2,"High","9",2.29545454545455,1.41196177254069,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1421",131,89,96,0,98,102,0.538461538461538,9,9,1,1,27,2,"male",10,8,"High","Low",2,"High","1",0.908163265306122,0.0246704923922665,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1422",131,84,100,0,93,110,0.615384615384615,11,8,4,1,27,2,"male",9,24,"High","Low",2,"High","4",0.903225806451613,0.0197330335377569,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1423",131,96,88,1,84,77,0.421052631578947,12,9,1,1,27,2,"male",7,8,"Low","Low",2,"High","1",1.14285714285714,0.259364369943287,1,"overestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1424",131,88,81,1,58,71,0.411764705882353,13,9,7,2,27,2,"male",5,7,"Low","High",2,"High","7",1.51724137931034,0.633748606396489,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1425",131,83,76,0,79,67,0.4375,14,9,9,2,27,2,"male",5,7,"High","High",2,"High","9",1.05063291139241,0.167140138478549,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1426",131,83,76,0,57,65,0.388888888888889,15,9,7,2,27,2,"male",8,7,"High","High",2,"High","7",1.45614035087719,0.572647577963337,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1427",131,38,43,0,44,46,0.625,17,8,3,1,27,2,"male",9,7,"High","Low",2,"High","3",0.863636363636364,-0.0198564092774923,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1428",131,60,66,1,76,72,0.5,18,9,3,1,27,2,"male",6,6,"Low","Low",2,"High","3",0.789473684210526,-0.0940190887033296,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1429",131,40,43,0,98,49,0.333333333333333,19,9,7,2,27,2,"male",11,8,"High","High",2,"High","7",0.408163265306122,-0.475329507607734,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1430",132,73,73,1,93,67,0,1,7,3,1,26,2,"male",7,13,"Low","Low",2,"High","3",0.78494623655914,-0.0985465363547162,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
"1431",132,51,52,1,58,63,0.0833333333333333,3,7,2,1,26,2,"male",8,9,"Low","Low",2,"High","2",0.879310344827586,-0.00418242808626978,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1432",132,55,56,0,57,66,0.0909090909090909,5,4,1,1,26,2,"male",10,8,"High","Low",1,"Low","1",0.964912280701754,0.0814195077878984,-1,"underestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
"1433",132,39,42,1,44,46,0.428571428571429,7,8,8,2,26,2,"male",6,9,"Low","High",2,"High","8",0.886363636363636,0.00287086344978038,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1434",132,38,38,0,62,46,0,10,7,2,1,26,2,"male",6,7,"High","Low",2,"High","2",0.612903225806452,-0.270589547107404,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"1435",132,58,61,0,93,70,0.25,11,4,7,2,26,2,"male",7,8,"High","High",1,"Low","7",0.623655913978495,-0.259836858935361,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1436",132,35,38,0,58,42,0.428571428571429,13,7,8,2,26,2,"male",6,7,"High","High",2,"High","8",0.603448275862069,-0.280044497051787,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1437",132,65,71,0,79,80,0.4,14,4,9,2,26,2,"male",7,8,"High","High",1,"Low","9",0.822784810126582,-0.0607079627872736,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1438",132,62,67,0,76,76,0.357142857142857,18,7,8,2,26,2,"male",6,6,"High","High",2,"High","8",0.815789473684211,-0.0677032992296455,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1439",133,34,38,1,93,43,0.444444444444444,1,7,8,2,54,1,"female",8,26,"Low","High",2,"High","8",0.365591397849462,-0.517901375064394,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1440",133,57,60,0,84,68,0.272727272727273,2,7,7,2,54,1,"female",8,10,"High","High",2,"High","7",0.678571428571429,-0.204921344342427,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1441",133,32,33,1,57,36,0.25,5,7,10,2,54,1,"female",6,13,"Low","High",2,"High","10",0.56140350877193,-0.322089264141926,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
"1442",133,36,39,0,98,53,0.176470588235294,9,4,4,1,54,1,"female",7,7,"High","Low",1,"Low","4",0.36734693877551,-0.516145834138346,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1443",133,22,22,0,62,24,0,10,2,10,2,54,1,"female",7,7,"High","High",1,"Low","10",0.354838709677419,-0.528654063236437,-1,"underestimate",0,1,8,1,"Stay",2,"LH","88","Experiment 1"
"1444",133,44,50,0,57,55,0.545454545454545,15,2,7,2,54,1,"female",5,10,"High","High",1,"Low","7",0.771929824561403,-0.111562948352453,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1445",133,75,80,1,98,91,0.3125,19,4,10,2,54,1,"female",5,12,"Low","High",1,"Low","10",0.76530612244898,-0.118186650464876,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1446",134,85,91,1,93,101,0.375,1,7,9,2,41,2,"male",7,16,"Low","High",2,"High","9",0.913978494623656,0.0304857217097999,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1447",134,128,115,0,84,90,0.342105263157895,2,7,3,1,41,2,"male",17,10,"High","Low",2,"High","3",1.52380952380952,0.640316750895668,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1448",134,87,87,1,79,67,0,4,7,9,2,41,2,"male",17,6,"Low","High",2,"High","9",1.10126582278481,0.217773049870954,1,"overestimate",0,1,2,1,"Stay",4,"HH","1","Experiment 1"
